date,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,uv_index,sunshine_duration
2023-11-06 14:00:00+00:00,14.04,20.456745,25.681847,27.381308,246.0,241.63104,250.78723,245.11966,0.6,1517.1176
2023-11-06 15:00:00+00:00,12.599999,20.523157,24.329277,30.10685,230.0,217.87505,244.98314,228.87862,0.25,0.0
2023-11-06 16:00:00+00:00,9.0,18.278645,23.152035,28.28464,210.0,212.12497,234.03938,222.4208,0.0,0.0
2023-11-06 17:00:00+00:00,9.0,18.671474,25.468037,30.811037,216.0,213.9965,226.16905,223.5798,0.0,0.0
2023-11-06 18:00:00+00:00,7.92,18.775303,24.231966,31.160282,209.0,212.47118,229.30457,220.31403,0.0,0.0
2023-11-06 19:00:00+00:00,10.440001,16.075521,23.645395,28.62396,219.0,214.04597,224.37048,219.89778,0.0,0.0
2023-11-06 20:00:00+00:00,6.8399997,17.566378,23.407228,31.826931,214.0,225.83023,222.45515,232.35231,0.0,0.0
2023-11-06 21:00:00+00:00,12.24,18.335276,23.81608,31.485083,219.0,223.4089,218.10762,231.03325,0.0,0.0
2023-11-06 22:00:00+00:00,8.64,18.844202,23.665369,33.233284,221.0,223.45189,216.15828,230.27394,0.0,0.0
2023-11-06 23:00:00+00:00,6.12,18.161278,24.564001,32.409996,208.0,219.3693,214.641,229.05365,0.0,0.0
2023-11-07 00:00:00+00:00,5.7599998,16.870138,26.611338,34.875435,152.0,219.80553,215.4458,224.58183,0.0,0.0
2023-11-07 01:00:00+00:00,6.12,18.584509,24.717424,34.860565,171.0,224.21526,221.98714,234.66858,0.0,0.0
2023-11-07 02:00:00+00:00,6.4799995,18.79255,24.948498,31.869658,212.0,216.43095,223.8066,228.2053,0.0,0.0
2023-11-07 03:00:00+00:00,5.04,15.856354,24.991755,28.775238,202.0,219.47243,221.42357,226.5207,0.0,0.0
2023-11-07 04:00:00+00:00,7.5599995,14.512064,23.137453,24.162947,218.0,223.99501,226.93057,236.54666,0.0,0.0
2023-11-07 05:00:00+00:00,3.6,12.984975,22.677723,22.415602,225.0,226.12321,229.60017,240.14108,0.0,0.0
2023-11-07 06:00:00+00:00,5.7599998,14.773164,22.217596,26.749235,213.0,223.02507,235.78424,241.02039,0.0,0.0
2023-11-07 07:00:00+00:00,7.2,15.03835,22.013073,26.242987,214.0,227.9109,236.57516,243.08353,0.0,0.0
2023-11-07 08:00:00+00:00,5.7599998,14.529915,22.63899,26.865265,213.0,221.98714,234.24602,237.5877,0.2,0.0
2023-11-07 09:00:00+00:00,7.2,14.021525,23.750795,27.698954,229.0,228.12221,235.08052,242.10283,0.65,0.0
2023-11-07 10:00:00+00:00,8.28,12.7279215,21.880804,25.864943,232.0,224.9999,229.08571,235.2039,1.05,2918.3738
2023-11-07 11:00:00+00:00,8.64,16.92383,16.70164,25.264202,229.0,231.91118,219.64413,237.21573,1.3,3600.0
2023-11-07 12:00:00+00:00,9.72,17.673029,20.606503,25.076267,216.0,213.36638,230.06367,219.17365,1.3,463.45572
2023-11-07 13:00:00+00:00,13.32,18.335276,22.098774,23.928492,207.0,223.4089,222.97864,224.9999,1.05,2805.5212
2023-11-07 14:00:00+00:00,11.5199995,17.373497,21.849932,23.000591,215.0,214.0194,227.72638,219.92033,0.65,0.0
2023-11-07 15:00:00+00:00,7.92,21.142147,22.91758,32.47591,181.0,222.92996,221.09941,234.01923,0.25,0.0
2023-11-07 16:00:00+00:00,11.879999,14.154915,26.773203,23.993399,200.0,187.30566,223.3317,207.71841,0.0,0.0
2023-11-07 17:00:00+00:00,15.84,18.35647,27.342058,26.758923,223.0,205.55992,221.18584,213.4763,0.0,0.0
2023-11-07 18:00:00+00:00,11.5199995,20.12461,27.265411,31.956968,199.0,190.3048,217.33327,202.52061,0.0,0.0
2023-11-07 19:00:00+00:00,15.119999,19.164717,26.914034,30.45566,204.0,208.00908,212.17119,212.93869,0.0,0.0
2023-11-07 20:00:00+00:00,13.679999,17.25373,26.785805,22.702845,199.0,203.35558,206.91647,207.37762,0.0,0.0
2023-11-07 21:00:00+00:00,12.24,17.651016,29.086344,29.949316,194.0,191.76826,206.24129,205.64096,0.0,0.0
2023-11-07 22:00:00+00:00,10.08,16.62249,27.77321,28.894344,193.0,197.6502,205.88698,210.71883,0.0,0.0
2023-11-07 23:00:00+00:00,12.599999,17.651016,27.841185,26.61323,194.0,191.76826,202.50357,203.09685,0.0,0.0
2023-11-08 00:00:00+00:00,10.08,18.692286,26.974167,31.557035,185.0,195.6423,204.12099,207.1496,0.0,0.0
2023-11-08 01:00:00+00:00,8.64,19.011953,25.660807,32.52177,183.0,198.77812,209.1342,206.28134,0.0,0.0
2023-11-08 02:00:00+00:00,9.36,18.861387,24.019304,32.76,190.0,193.24052,209.3099,202.6199,0.0,0.0
2023-11-08 03:00:00+00:00,7.92,19.734436,22.022272,30.589407,194.0,194.79681,205.7099,206.56499,0.0,0.0
2023-11-08 04:00:00+00:00,6.8399997,17.447933,21.865376,29.574827,202.0,201.80147,204.84236,211.56177,0.0,0.0
2023-11-08 05:00:00+00:00,5.04,17.174677,21.362509,27.267473,215.0,213.02386,220.81499,222.32451,0.0,0.0
2023-11-08 06:00:00+00:00,5.3999996,18.59845,23.528048,29.47826,228.0,227.35333,231.34016,241.55716,0.0,0.0
2023-11-08 07:00:00+00:00,6.8399997,18.79255,23.699577,32.76,227.0,233.56905,240.2552,247.3801,0.0,0.0
2023-11-08 08:00:00+00:00,8.28,19.652176,23.66537,35.88822,249.0,241.55717,244.23071,256.66074,0.2,0.0
2023-11-08 09:00:00+00:00,9.36,20.808498,23.84158,32.2396,241.0,232.73352,245.4099,246.29735,0.6,0.0
2023-11-08 10:00:00+00:00,10.440001,19.171478,21.289705,24.514387,234.0,235.71307,248.74942,240.04648,1.05,3600.0
2023-11-08 11:00:00+00:00,10.799999,24.535526,23.369703,29.414444,244.0,247.5741,253.55954,248.45895,1.3,3600.0
2023-11-08 12:00:00+00:00,11.879999,21.175835,21.766352,24.482647,236.0,252.18102,248.19853,252.89719,1.25,1712.4261
2023-11-08 13:00:00+00:00,12.24,22.539564,26.682274,27.055143,242.0,243.43501,247.3194,244.7989,1.05,1257.0614
2023-11-08 14:00:00+00:00,10.440001,17.477621,25.287146,22.728518,238.0,237.61934,234.46223,240.5929,0.65,4.974289
2023-11-08 15:00:00+00:00,7.92,17.826363,23.954573,27.155552,221.0,223.36346,221.26851,231.45879,0.25,0.0
2023-11-08 16:00:00+00:00,6.8399997,18.678415,22.829037,27.155552,199.0,207.55272,213.17853,218.54121,0.0,0.0
2023-11-08 17:00:00+00:00,6.4799995,19.211996,23.565317,30.158459,169.0,192.99461,190.78426,203.19861,0.0,0.0
2023-11-08 18:00:00+00:00,11.5199995,21.96,30.400497,31.722921,185.0,180.0,187.64032,189.14157,0.0,0.0
2023-11-08 19:00:00+00:00,8.64,23.042812,29.453068,39.30435,179.0,179.10484,183.57626,188.42688,0.0,0.0
2023-11-08 20:00:00+00:00,15.4800005,29.195534,35.232723,38.445908,181.0,182.82706,172.20801,186.99184,0.0,0.0
2023-11-08 21:00:00+00:00,21.24,29.598919,40.05839,39.606544,183.0,175.81517,178.94884,178.95839,0.0,0.0
2023-11-08 22:00:00+00:00,22.319998,30.978832,38.949318,42.340958,184.0,181.99783,180.0,185.85593,0.0,0.0
2023-11-08 23:00:00+00:00,21.96,32.76791,42.16677,43.057262,186.0,181.25902,190.03683,185.75816,0.0,0.0
2023-11-09 00:00:00+00:00,24.119999,34.925568,44.105812,44.274147,191.0,188.29706,190.56096,190.3048,0.0,0.0
2023-11-09 01:00:00+00:00,22.68,31.1374,35.906487,39.47708,193.0,190.6603,197.87878,192.64215,0.0,0.0
2023-11-09 02:00:00+00:00,18.359999,28.357855,31.232943,36.304707,203.0,208.84256,205.05759,210.37904,0.0,0.0
2023-11-09 03:00:00+00:00,17.28,16.179985,23.198645,27.558228,202.0,200.85454,209.40709,213.2749,0.0,0.0
2023-11-09 04:00:00+00:00,11.159999,12.57426,15.598088,18.278645,216.0,193.24052,226.90913,212.12497,0.0,0.0
2023-11-09 05:00:00+00:00,8.28,7.7043357,9.859621,10.883676,185.0,232.59457,243.43501,235.78424,0.0,0.0
2023-11-09 06:00:00+00:00,7.92,4.6938257,5.261031,3.6179552,195.0,212.47118,245.22488,264.2895,0.0,0.0
2023-11-09 07:00:00+00:00,4.68,4.896529,0.51964766,4.1046314,161.0,287.1028,224.9999,285.25516,0.0,0.0
2023-11-09 08:00:00+00:00,6.4799995,5.6233797,5.144249,5.1544156,180.0,320.1945,180.0,347.90527,0.05,0.0
2023-11-09 09:00:00+00:00,4.68,4.2136917,1.8372318,5.937272,172.0,340.0168,233.13002,345.9637,0.3,0.0
2023-11-09 10:00:00+00:00,2.52,4.0249224,1.3248467,7.2359104,157.0,333.43503,303.6901,5.7105074,0.25,0.0
2023-11-09 11:00:00+00:00,3.6,3.671294,2.142562,4.8965297,135.0,101.3099,30.963696,53.972538,0.2,0.0
2023-11-09 12:00:00+00:00,2.16,2.6208394,2.3528047,2.1897945,248.0,15.945477,308.65982,9.462248,0.2,0.0
2023-11-09 13:00:00+00:00,4.68,5.0142193,2.9624472,4.6102495,5.0,111.03758,352.87506,141.34016,0.3,0.0
2023-11-09 14:00:00+00:00,7.2,1.9386592,4.42464,4.6800003,10.0,111.801476,41.63345,157.3801,0.45,0.0
2023-11-09 15:00:00+00:00,1.4399999,3.2599385,2.4649053,6.130579,122.0,173.6599,153.43501,176.6336,0.25,0.0
2023-11-09 16:00:00+00:00,2.16,7.5685663,6.159524,12.496719,207.0,182.72626,162.64589,191.6336,0.0,0.0
2023-11-09 17:00:00+00:00,1.08,9.779817,7.3855805,15.39184,143.0,186.3401,174.2895,190.78426,0.0,0.0
2023-11-09 18:00:00+00:00,3.2399998,12.43434,11.677627,21.2522,170.0,202.1095,192.72435,206.13094,0.0,0.0
2023-11-09 19:00:00+00:00,3.6,10.105681,12.865871,18.1041,98.0,175.91446,178.36346,197.35411,0.0,0.0
2023-11-09 20:00:00+00:00,2.52,10.390226,16.155107,21.38897,108.0,165.96373,162.80138,186.76608,0.0,0.0
2023-11-09 21:00:00+00:00,3.96,11.525623,20.266258,23.803596,122.0,165.52966,157.61983,183.46815,0.0,0.0
2023-11-09 22:00:00+00:00,6.12,13.237039,23.996807,26.28986,145.0,157.61983,154.61214,181.56932,0.0,0.0
2023-11-09 23:00:00+00:00,7.2,11.681987,25.335154,25.40743,149.0,146.3099,160.51378,172.67369,0.0,0.0
2023-11-10 00:00:00+00:00,7.5599995,17.782686,24.989056,31.89608,122.0,148.24057,160.23274,163.61038,0.0,0.0
2023-11-10 01:00:00+00:00,10.799999,17.884428,27.443102,30.926493,131.0,139.89915,153.77809,155.22488,0.0,0.0
2023-11-10 02:00:00+00:00,11.5199995,19.67195,26.191992,31.222609,143.0,145.43741,145.86401,159.05728,0.0,0.0
2023-11-10 03:00:00+00:00,9.0,16.299694,23.847242,26.576681,137.0,136.78989,146.3099,151.69934,0.0,0.0
2023-11-10 04:00:00+00:00,9.36,14.4,22.025337,23.03156,137.0,143.13002,152.15251,155.03725,0.0,0.0
2023-11-10 05:00:00+00:00,9.0,12.413477,19.029322,20.345573,134.0,150.46132,169.99208,166.70142,0.0,0.0
2023-11-10 06:00:00+00:00,7.5599995,13.722565,18.004871,22.691425,140.0,175.4861,180.0,181.81827,0.0,0.0
2023-11-10 07:00:00+00:00,6.4799995,13.684735,17.4682,21.566975,154.0,178.4926,194.62091,194.5002,0.0,0.0
2023-11-10 08:00:00+00:00,5.7599998,11.720751,19.787592,18.58451,155.0,190.6196,201.80147,211.53474,0.05,0.0
2023-11-10 09:00:00+00:00,9.0,12.181625,23.355255,19.469976,207.0,198.9705,204.14554,213.6901,0.1,0.0
2023-11-10 10:00:00+00:00,10.08,16.79314,21.930115,21.370783,210.0,210.96368,211.29298,212.61923,0.5,0.0
2023-11-10 11:00:00+00:00,12.959999,18.0,26.496933,22.26477,202.0,216.86998,213.6901,219.09386,0.6,0.0
2023-11-10 12:00:00+00:00,9.0,21.485697,23.335012,25.959969,189.0,211.29298,206.1615,213.6901,0.55,0.0
2023-11-10 13:00:00+00:00,10.08,16.167967,19.181263,20.870687,179.0,191.5601,196.69933,194.99513,0.7,1455.2708
2023-11-10 14:00:00+00:00,12.599999,14.759999,18.811674,21.068459,167.0,192.68037,192.40741,196.88687,0.55,3600.0
2023-11-10 15:00:00+00:00,10.799999,9.422101,20.239592,15.893093,177.0,186.58185,195.80258,193.0919,0.2,0.0
2023-11-10 16:00:00+00:00,6.8399997,16.954432,20.372572,25.932495,156.0,183.65215,187.2531,193.65044,0.0,0.0
2023-11-10 17:00:00+00:00,5.7599998,16.343367,22.293428,24.379204,166.0,187.59456,188.53069,196.29411,0.0,0.0
2023-11-10 18:00:00+00:00,5.04,16.965895,22.888103,31.956968,164.0,197.28159,185.52745,202.52061,0.0,0.0
2023-11-10 19:00:00+00:00,5.04,15.986595,22.793526,28.241077,161.0,187.76508,181.84756,197.04912,0.0,0.0
2023-11-10 20:00:00+00:00,5.3999996,15.683776,21.691788,28.357857,152.0,189.24603,178.05856,200.04533,0.0,0.0
2023-11-10 21:00:00+00:00,7.2,12.979984,23.996807,24.74329,164.0,176.82024,168.51804,188.3658,0.0,0.0
2023-11-10 22:00:00+00:00,10.440001,11.542478,23.355253,23.584808,179.0,176.42374,167.27565,192.33908,0.0,0.0
2023-11-10 23:00:00+00:00,6.12,10.24578,23.63683,20.523155,167.0,161.56496,168.34074,178.99493,0.0,0.0
2023-11-11 00:00:00+00:00,3.6,9.793059,20.408993,17.555305,94.0,143.97253,166.46413,164.53873,0.0,0.0
2023-11-11 01:00:00+00:00,2.8799999,7.289445,15.454605,12.904882,100.0,122.90524,161.99574,149.8587,0.0,0.0
2023-11-11 02:00:00+00:00,2.8799999,5.2416787,12.493176,10.97262,124.0,105.945465,151.92761,138.99101,0.0,0.0
2023-11-11 03:00:00+00:00,2.52,6.924738,10.856781,10.787993,79.0,81.02746,113.962494,115.70991,0.0,0.0
2023-11-11 04:00:00+00:00,2.16,8.049845,13.022332,10.805999,38.0,63.435013,106.38962,91.90912,0.0,0.0
2023-11-11 05:00:00+00:00,2.52,7.24486,11.758284,10.239453,28.0,63.435013,90.0,100.12462,0.0,0.0
2023-11-11 06:00:00+00:00,3.6,7.5942082,14.349239,9.826088,47.0,58.570484,50.194473,81.57312,0.0,0.0
2023-11-11 07:00:00+00:00,4.68,5.495161,16.184332,9.3669195,34.0,58.392544,39.47243,87.79745,0.0,0.0
2023-11-11 08:00:00+00:00,2.16,5.6002855,12.797477,7.5685663,62.0,44.999897,50.82635,87.27374,0.15,0.0
2023-11-11 09:00:00+00:00,5.3999996,3.7064266,11.963187,7.172949,48.0,60.94549,47.489597,107.52566,0.45,0.0
2023-11-11 10:00:00+00:00,5.7599998,3.7585104,7.7512894,4.73506,64.0,73.300674,31.429514,98.74608,0.75,3600.0
2023-11-11 11:00:00+00:00,3.96,3.8268526,8.387119,4.3498964,30.0,41.185837,28.810698,65.55606,0.8,1660.7156
2023-11-11 12:00:00+00:00,4.68,3.8939953,8.672046,4.39436,32.0,33.6901,36.38445,34.9921,0.55,1428.2992
2023-11-11 13:00:00+00:00,2.8799999,7.342588,4.997811,7.69592,31.0,11.3098955,36.027473,10.784258,0.35,1442.0668
2023-11-11 14:00:00+00:00,4.32,6.28713,5.809837,8.427383,1.0,13.240531,18.435053,19.983198,0.25,0.0
2023-11-11 15:00:00+00:00,2.8799999,8.4963045,11.508757,10.948973,359.0,36.38445,16.699326,43.667847,0.1,0.0
2023-11-11 16:00:00+00:00,6.8399997,6.4096174,13.812269,10.00256,4.0,51.842735,28.610369,59.743652,0.0,0.0
2023-11-11 17:00:00+00:00,7.2,4.6102495,13.314544,7.5685663,37.0,51.34017,50.59937,64.65388,0.0,0.0
2023-11-11 18:00:00+00:00,7.5599995,1.2979984,10.405935,2.9024127,65.0,56.309914,47.862484,97.12492,0.0,0.0
2023-11-11 19:00:00+00:00,6.8399997,3.096837,9.482679,3.9763298,68.0,54.46224,35.537766,84.805664,0.0,0.0
2023-11-11 20:00:00+00:00,6.12,2.6208394,10.3994465,4.68,82.0,74.054535,57.99466,90.0,0.0,0.0
2023-11-11 21:00:00+00:00,2.52,5.1165614,8.025149,9.585739,31.0,129.28938,74.054535,124.286934,0.0,0.0
2023-11-11 22:00:00+00:00,2.52,3.219938,4.833002,7.145796,41.0,116.56499,81.25392,130.91429,0.0,0.0
2023-11-11 23:00:00+00:00,2.8799999,3.0547013,2.598238,5.991594,90.0,135.0001,98.13002,147.26479,0.0,0.0
2023-11-12 00:00:00+00:00,2.16,5.0142193,1.6432703,4.73506,60.0,68.96242,26.564985,98.74608,0.0,0.0
2023-11-12 01:00:00+00:00,2.8799999,4.8433046,2.2046783,5.1544156,74.0,48.01287,90.0,77.90526,0.0,0.0
2023-11-12 02:00:00+00:00,2.16,4.896529,4.5450606,7.9932976,107.0,72.89719,104.03627,97.76508,0.0,0.0
2023-11-12 03:00:00+00:00,2.16,4.379589,8.834009,10.685391,74.0,99.46225,106.9276,122.61923,0.0,0.0
2023-11-12 04:00:00+00:00,1.8,3.5455887,10.850561,13.004922,75.0,113.962494,118.30067,131.63345,0.0,0.0
2023-11-12 05:00:00+00:00,3.6,2.5959969,10.681254,12.218805,65.0,123.690094,130.81499,135.0001,0.0,0.0
2023-11-12 06:00:00+00:00,3.96,6.130579,11.023391,12.475961,86.0,93.366394,143.13002,133.83095,0.0,0.0
2023-11-12 07:00:00+00:00,3.6,6.4799995,10.136459,12.88981,73.0,90.0,136.46873,125.90981,0.0,0.0
2023-11-12 08:00:00+00:00,1.8,5.4119864,9.893796,12.031756,83.0,93.814,121.328636,128.92755,0.15,0.0
2023-11-12 09:00:00+00:00,3.6,3.671294,8.387119,10.383987,55.0,78.6901,118.8107,123.690094,0.45,0.0
2023-11-12 10:00:00+00:00,3.2399998,3.9763298,6.9329643,7.729527,71.0,84.805664,122.00535,117.75845,0.8,0.0
2023-11-12 11:00:00+00:00,3.6,4.73506,6.427686,6.9153743,89.0,98.74608,120.963684,128.65984,0.95,0.0
2023-11-12 12:00:00+00:00,4.32,5.506941,7.889407,6.439876,93.0,101.3099,117.75845,116.56499,1.05,0.0
2023-11-12 13:00:00+00:00,5.3999996,5.8603754,8.257329,6.379216,94.0,100.619606,110.854546,106.38962,0.85,314.34906
2023-11-12 14:00:00+00:00,5.04,8.473393,6.745419,9.0,79.0,102.26476,119.357666,106.26028,0.55,0.0
2023-11-12 15:00:00+00:00,4.68,9.779817,5.3500996,12.864649,76.0,96.340096,105.945465,107.92801,0.2,0.0
2023-11-12 16:00:00+00:00,3.96,10.239453,7.7512884,12.979984,61.0,100.12462,84.55976,109.440125,0.0,0.0
2023-11-12 17:00:00+00:00,1.8,10.00256,6.9911437,12.979984,125.0,120.256355,93.012726,123.6901,0.0,0.0
2023-11-12 18:00:00+00:00,2.8799999,5.8603754,5.4252806,12.387348,35.0,137.4896,118.30067,144.46223,0.0,0.0
2023-11-12 19:00:00+00:00,1.8,3.2399998,3.6375332,8.161764,75.0,90.0,135.0001,131.42357,0.0,0.0
2023-11-12 20:00:00+00:00,1.4399999,4.2136917,3.307017,7.8954163,331.0,70.01681,180.0,114.22774,0.0,0.0
2023-11-12 21:00:00+00:00,1.8,5.3517847,2.323935,6.28713,316.0,47.72637,198.43504,103.24053,0.0,0.0
2023-11-12 22:00:00+00:00,0.71999997,4.0249224,1.978759,7.9526596,33.0,63.435013,158.19853,84.805664,0.0,0.0
2023-11-12 23:00:00+00:00,0.71999997,1.4399999,1.5150201,8.350138,298.0,90.0,104.03627,97.43131,0.0,0.0
2023-11-13 00:00:00+00:00,3.96,1.9386592,2.9624472,8.209263,343.0,111.801476,119.74479,142.12495,0.0,0.0
2023-11-13 01:00:00+00:00,4.32,2.16,4.439872,8.209263,355.0,90.0,114.44395,105.25517,0.0,0.0
2023-11-13 02:00:00+00:00,1.08,2.3051248,4.189533,11.631956,3.0,128.65984,142.12495,111.801476,0.0,0.0
2023-11-13 03:00:00+00:00,2.8799999,5.4119864,6.6547365,14.182355,72.0,86.186005,96.340096,113.962494,0.0,0.0
2023-11-13 04:00:00+00:00,1.4399999,6.12,7.0679717,13.089354,101.0,90.0,98.97255,121.50421,0.0,0.0
2023-11-13 05:00:00+00:00,3.2399998,3.8939953,8.8873415,13.513193,25.0,123.6901,97.12492,131.76021,0.0,0.0
2023-11-13 06:00:00+00:00,1.8,9.360001,10.109784,17.287498,226.0,112.61991,109.09359,121.372955,0.0,0.0
2023-11-13 07:00:00+00:00,1.08,6.489992,13.550753,17.782686,277.0,109.440125,102.5288,121.75944,0.0,0.0
2023-11-13 08:00:00+00:00,2.52,4.6800003,13.7584,16.870138,62.0,112.61991,124.11452,129.80553,0.15,0.0
2023-11-13 09:00:00+00:00,5.04,9.983106,19.855707,19.513195,73.0,115.64096,128.991,142.49579,0.55,3600.0
2023-11-13 10:00:00+00:00,9.72,19.008545,21.504248,21.533897,105.0,127.30403,123.14701,128.21107,0.9,0.0
2023-11-13 11:00:00+00:00,11.159999,22.565422,24.840027,26.66188,119.0,146.05637,119.21915,145.45157,1.1,3600.0
2023-11-13 12:00:00+00:00,14.4,25.96995,26.803442,29.275326,125.0,136.12321,123.25438,135.49815,1.1,0.0
2023-11-13 13:00:00+00:00,17.28,21.67487,29.492004,27.757376,116.0,131.63345,120.718834,133.42351,0.95,0.0
2023-11-13 14:00:00+00:00,15.84,22.79684,30.022863,28.220417,116.0,111.297424,111.541046,113.294586,0.45,0.0
2023-11-13 15:00:00+00:00,15.4800005,25.6233,29.093307,34.477398,110.0,114.04423,117.85956,118.70586,0.15,0.0
2023-11-13 16:00:00+00:00,15.84,28.40124,32.454063,37.745102,112.0,120.46546,120.62992,122.932236,0.0,0.0
2023-11-13 17:00:00+00:00,17.64,30.599998,39.767475,40.449966,115.0,118.072395,116.32823,122.27561,0.0,0.0
2023-11-13 18:00:00+00:00,25.56,33.626774,43.2433,46.06312,111.0,111.345856,114.60511,114.96276,0.0,0.0
2023-11-13 19:00:00+00:00,27.359999,41.862286,49.136246,53.042305,114.0,121.63974,117.139824,121.964134,0.0,0.0
2023-11-13 20:00:00+00:00,27.0,41.587402,41.012676,53.751026,111.0,110.78832,112.65939,112.4428,0.0,0.0
2023-11-13 21:00:00+00:00,26.64,37.379375,45.67729,48.22522,119.0,118.78652,109.74693,120.01005,0.0,0.0
2023-11-13 22:00:00+00:00,25.199999,33.697998,42.06579,43.6551,110.0,108.04791,107.80196,111.27504,0.0,0.0
2023-11-13 23:00:00+00:00,25.199999,34.97192,41.71609,44.39108,111.0,110.4871,107.95626,112.40546,0.0,0.0
2023-11-14 00:00:00+00:00,25.56,31.65135,41.846962,41.787918,109.0,109.259384,106.84389,112.809746,0.0,0.0
2023-11-14 01:00:00+00:00,25.56,34.07091,39.93011,43.71592,107.0,105.945465,104.93147,108.73345,0.0,0.0
2023-11-14 02:00:00+00:00,26.28,32.431984,38.98569,43.135452,103.0,92.544754,101.41581,96.70974,0.0,0.0
2023-11-14 03:00:00+00:00,25.919998,33.841915,37.863026,43.321327,97.0,90.6095,91.668304,94.28908,0.0,0.0
2023-11-14 04:00:00+00:00,26.28,32.654995,37.508335,40.89606,93.0,75.96373,87.75431,80.37192,0.0,0.0
2023-11-14 05:00:00+00:00,29.519999,38.052868,37.472324,48.16606,82.0,66.58787,78.6901,70.346085,0.0,0.0
2023-11-14 06:00:00+00:00,28.08,41.0621,39.624622,52.21117,72.0,64.5583,71.060905,68.56533,0.0,0.0
2023-11-14 07:00:00+00:00,25.919998,35.04596,39.779354,44.30341,57.0,56.309914,64.855255,61.35249,0.0,0.0
2023-11-14 08:00:00+00:00,25.199999,33.948975,39.85565,42.91254,53.0,55.804356,55.13773,59.778255,0.0,0.0
2023-11-14 09:00:00+00:00,25.199999,33.50128,39.554707,42.997025,57.0,61.782738,54.833485,64.72231,0.05,0.0
2023-11-14 10:00:00+00:00,23.759998,32.726357,37.335155,40.46919,51.0,50.355858,53.8067,54.047493,0.1,0.0
2023-11-14 11:00:00+00:00,21.96,25.537172,33.293964,32.399998,51.0,49.574005,42.316166,53.13002,0.1,0.0
2023-11-14 12:00:00+00:00,20.16,25.264202,34.322323,32.399998,41.0,49.044586,37.606056,53.13002,0.1,0.0
2023-11-14 13:00:00+00:00,20.519999,24.27265,32.234913,29.96662,43.0,35.340195,43.152412,38.65983,0.1,0.0
2023-11-14 14:00:00+00:00,21.599998,22.59699,32.255844,28.876396,40.0,30.6506,42.229725,35.869915,0.05,0.0
2023-11-14 15:00:00+00:00,20.519999,29.03752,29.692759,37.72965,40.0,42.990456,40.98574,48.09414,0.0,0.0
2023-11-14 16:00:00+00:00,19.44,27.248455,27.423416,35.406506,37.0,43.39405,35.18079,47.060116,0.0,0.0
2023-11-14 17:00:00+00:00,17.64,21.67487,29.473684,30.344818,36.0,41.63345,35.869915,48.366554,0.0,0.0
2023-11-14 18:00:00+00:00,17.28,20.620804,29.037561,27.841293,40.0,45.707233,38.320164,49.720215,0.0,0.0
2023-11-14 19:00:00+00:00,17.28,22.401142,26.793365,29.363731,45.0,44.999897,42.220776,49.474983,0.0,0.0
2023-11-14 20:00:00+00:00,17.64,20.87379,25.1372,28.90107,44.0,44.999897,37.875042,50.55997,0.0,0.0
2023-11-14 21:00:00+00:00,16.199999,21.94524,25.279133,29.28418,38.0,41.00899,32.53505,46.49429,0.0,0.0
2023-11-14 22:00:00+00:00,16.919998,18.892282,23.759323,26.368616,38.0,30.963696,31.723568,38.904144,0.0,0.0
2023-11-14 23:00:00+00:00,15.119999,17.193533,22.698551,25.7041,40.0,19.573223,29.054508,37.030487,0.0,0.0
2023-11-15 00:00:00+00:00,13.32,17.114204,23.337908,25.364037,27.0,22.249071,33.439884,34.592358,0.0,0.0
2023-11-15 01:00:00+00:00,11.5199995,18.455048,22.107939,26.260265,19.0,20.556128,15.42223,33.254375,0.0,0.0
2023-11-15 02:00:00+00:00,10.440001,16.343367,22.077381,22.881958,19.0,7.59456,18.435053,24.145542,0.0,0.0
2023-11-15 03:00:00+00:00,6.8399997,16.923828,18.56968,23.000591,5.0,1.218852,27.072004,17.300613,0.0,0.0
2023-11-15 04:00:00+00:00,7.92,15.188415,17.56455,21.829777,348.0,354.55975,15.780828,13.348748,0.0,0.0
2023-11-15 05:00:00+00:00,7.92,14.799459,17.69856,21.398056,352.0,355.81516,4.763556,12.633354,0.0,0.0
2023-11-15 06:00:00+00:00,6.12,14.934577,17.94478,18.03237,358.0,15.376317,10.61961,26.053446,0.0,0.0
2023-11-15 07:00:00+00:00,5.3999996,12.522619,19.557676,18.709612,9.0,18.435053,25.602148,30.018288,0.0,0.0
2023-11-15 08:00:00+00:00,6.4799995,12.181625,16.954376,18.218275,3.0,18.970512,29.898815,29.604366,0.0,0.0
2023-11-15 09:00:00+00:00,7.2,10.829958,15.212456,13.53236,27.0,21.44781,37.146767,28.610369,0.15,0.0
2023-11-15 10:00:00+00:00,7.2,7.7043357,12.860622,8.435069,34.0,37.405437,53.13002,39.805527,0.5,0.0
2023-11-15 11:00:00+00:00,7.2,7.9932966,8.058728,9.0,42.0,35.837746,65.77226,36.86999,0.5,0.0
2023-11-15 12:00:00+00:00,9.36,10.233123,8.067101,11.966954,48.0,39.289394,59.93151,43.7812,0.5,0.0
2023-11-15 13:00:00+00:00,6.8399997,11.753876,9.995621,13.779114,49.0,49.969803,72.89719,56.725105,0.3,0.0
2023-11-15 14:00:00+00:00,8.28,11.457958,12.433595,12.819235,55.0,43.72705,71.0295,51.842735,0.2,0.0
